Guid,Name,Age__c,BusinessUnit__c,Services__c,ContractType__c,Country__c,CurrencyIsoCode__c,EndDate__c,HolidayAllowance__c,HolidayLeave__c,IdleTime__c,Illness__c,JobRiskGroup__c,LocalCode__c,PartPension__c,ProdlyID__c,PublicHolidays__c,ReductionOfWorkingHours__c,RiskGroupLevel__c,RiskRate__c,SalaryRange__c,SecondmentType__c,Service__c,StartDate__c,Subsidy__c,TalentType__c,TotalBenefitsGrossMultiplier__c,TotalBenefitsNetMultiplier__c,TotalNormalMultiplier__c,TotalOvertimeMultiplier__c,TotalShiftMultiplier__c,WorkerStatute__c
42dd87e4-942f-4398-92f7-af2f518e45b1,a7HWF0000000LGD,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata4234,#N/A,AQ-04234,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
2074d462-49ac-4708-bda8-fbd83d72656f,a7HWF0000000Jp3,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,Blue Collar,Dummydata3612,#N/A,AQ-03612,#N/A,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
f7c70f02-8631-426e-8832-1ea478e5b43f,a7HWF0000000Lww,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata6752,#N/A,AQ-06752,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
7ab3b8ad-bfa6-44e6-a014-12748191dbee,a7HWF0000000Kqu,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2909,#N/A,AQ-02909,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
895664dc-0561-4b2b-9796-477febba9c1f,a7HWF0000000KeP,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata1694,#N/A,AQ-01694,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,Newly Arrived,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
ece1d54f-bade-434a-8037-746a33c44e58,a7HWF0000000KSa,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata862,#N/A,AQ-00862,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,Newly Arrived,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
79a020d9-0c94-4125-943c-84b906efb392,a7HWF0000000KA7,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,Blue Collar,Dummydata6865,#N/A,AQ-06865,#N/A,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
e96624dc-339f-4212-8e30-167f5915af22,a7HWF0000000K8k,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,Blue Collar,Dummydata5778,#N/A,AQ-05778,#N/A,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
670227f1-b737-4bc6-999e-edf7b2b970d9,a7HWF0000000JYS,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2640,#N/A,AQ-02640,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
1ead709e-1eca-4846-97d4-4f3ecbefbb70,a7HWF0000000Lx2,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata6758,#N/A,AQ-06758,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
1278a846-53f5-4022-aac7-6f825b750102,a7HWF0000000Lwb,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata6725,#N/A,AQ-06725,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,Newly Arrived,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
9d6c79e7-9621-4fb9-a741-415924c56f01,a7HWF0000000JwN,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,White Collar,Dummydata5144,#N/A,AQ-05144,#N/A,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
26c1bb4f-17eb-468f-b569-eee48320dbc9,a7HWF0000000KvJ,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2356,#N/A,AQ-02356,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,Newly Arrived,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
aebd55cf-8b39-4642-aa5d-948e613aff26,a7HWF0000000Kl8,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2111,#N/A,AQ-02111,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
e9422c70-e9c2-4536-a1db-8ccf0f05da55,a7HWF0000000K5R,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,White Collar,Dummydata6508,#N/A,AQ-06508,#N/A,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
78ada3dc-d17b-4e35-8f20-b03e6a18cec6,a7HWF0000000JYD,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2622,#N/A,AQ-02622,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
48cb61e7-7c2e-4ca4-aad8-05637d8e91e9,a7HWF0000000L29,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata5224,#N/A,AQ-05224,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
62e33ef8-e4b4-4f4a-8ad6-9557e41a4578,a7HWF0000000LQK,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata4459,#N/A,AQ-04459,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
15c6a771-38ef-4e67-8f66-d8cd059d787a,a7HWF0000000KiJ,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata1955,#N/A,AQ-01955,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
3b1f6091-c03e-46f2-94dc-62151f089cfd,a7HWF0000000LkB,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata5750,#N/A,AQ-05750,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
6f6161e5-b6db-4528-8790-6eabf492d407,a7HWF0000000L0t,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata3132,#N/A,AQ-03132,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
fe4eed3a-43dd-4622-bd9d-6cb4eaed06a3,a7HWF0000000MC1,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata7413,#N/A,AQ-07413,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
d1996418-7aa2-4f6c-90d7-2bea6bedcbbd,a7HWF0000000Jil,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,Blue Collar,Dummydata2693,#N/A,AQ-02693,#N/A,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
d0322f68-ca4d-43de-8fcf-48d90110ced2,a7HWF0000000KBe,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,Blue Collar,Dummydata7003,#N/A,AQ-07003,#N/A,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
9d262acc-68a4-4a1d-a38c-ace48805396a,a7HWF0000000JWC,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,Blue Collar,Dummydata1385,#N/A,AQ-01385,#N/A,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
a0ef4ff5-5ca9-457e-8c32-6fb305fdc551,a7HWF0000000KJn,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata335,#N/A,AQ-00335,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
476099f5-103d-40e4-818e-ec80173385f8,a7HWF0000000KQ0,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,White Collar,Dummydata704,#N/A,AQ-00704,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
482e8ed4-0bbe-4664-9a45-62dafe984788,a7HWF0000000LpK,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata6408,#N/A,AQ-06408,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
e601df1a-b4a9-482c-bbd9-32e31d77114d,a7HWF0000000LJ8,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata4010,#N/A,AQ-04010,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
1f112d49-07a2-4336-85ea-94c33752caae,a7HWF0000000LQj,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata4498,#N/A,AQ-04498,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
7cf4bc48-e75c-4ae8-8b07-69b0418a41a7,a7HWF0000000KvD,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,White Collar,Dummydata2350,#N/A,AQ-02350,#N/A,0,#N/A,#N/A,#N/A,#N/A,Contingent,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
ad546884-0612-4f42-8492-efce2a72e778,a7HWF0000000Krw,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2989,#N/A,AQ-02989,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,Newly Arrived,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
ae6ec656-7d54-4586-b62d-a5b22be95f78,a7HWF0000000LCz,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata3429,#N/A,AQ-03429,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
b3068ccf-ba79-4154-8380-434f63dbeea7,a7HWF0000000Knm,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2472,#N/A,AQ-02472,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,Newly Arrived,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
1043bc7c-17c6-4526-9ad9-9db3d8adaefc,a7HWF0000000Joz,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata1307,#N/A,AQ-01307,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,Newly Arrived,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
91466a21-d395-4049-b711-8c2f81ffd543,a7HWF0000000JpA,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,White Collar,Dummydata3657,#N/A,AQ-03657,#N/A,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
80096653-6bf9-4876-aff6-71a84a610629,a7HWF0000000Kln,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2157,#N/A,AQ-02157,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
6312c4e7-0d0c-4421-893e-ef02deb789ef,a7HWF0000000M3N,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata6938,#N/A,AQ-06938,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
b52c3fc3-e173-4b58-8b42-dabd3fbe86bb,a7HWF0000000LEF,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata3518,#N/A,AQ-03518,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
fc3566e7-54e5-4af9-a43a-5b9be75f4a56,a7HWF0000000Khk,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,White Collar,Dummydata1912,#N/A,AQ-01912,#N/A,0,#N/A,#N/A,#N/A,#N/A,Contingent,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
dec1a062-e3dc-4447-94ec-d9ce5a6c7c48,a7HWF0000000Lv0,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata6383,#N/A,AQ-06383,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
82f480f3-def5-4aa4-9576-b2f6aa16cea6,a7HWF0000000Kts,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2254,#N/A,AQ-02254,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
8bc9f261-8d39-4b5e-87bf-8f257a383033,a7HWF0000000Lr9,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata6545,#N/A,AQ-06545,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
e3057924-3ec0-4522-8218-b77eead7018f,a7HWF0000000M1K,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata7185,#N/A,AQ-07185,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
b28b615d-ecd7-4e9b-8d9a-8b956d67f472,a7HWF0000000KKi,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,White Collar,Dummydata1405,#N/A,AQ-01405,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
60564111-7ede-46f3-8e09-7a20eb1139b2,a7HWF0000000KoQ,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2513,#N/A,AQ-02513,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
b39b9fd6-f948-4165-a47b-8998f10c9ae5,a7HWF0000000L6l,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata3729,#N/A,AQ-03729,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
c1bd9870-8b8a-449d-9201-76e1baef9762,a7HWF0000000KTG,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata908,#N/A,AQ-00908,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
f0436b2c-0222-4735-b61e-01cc03df0c1e,a7HWF0000000KKJ,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata377,#N/A,AQ-00377,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
17ee4482-0b90-4974-8a4d-11369d481870,a7HWF0000000KxM,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2747,#N/A,AQ-02747,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
f6099472-6419-4a58-822c-d9fa83e277f8,a7HWF0000000JYR,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2639,#N/A,AQ-02639,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
99972884-b91e-4e89-827a-62cb2f24cac0,a7HWF0000000KeJ,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata1687,#N/A,AQ-01687,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
a98b5627-8cf3-47de-9fae-c618dbfaf52f,a7HWF0000000LVK,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata5609,#N/A,AQ-05609,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
f09f06cb-4c25-497f-99b4-f0046acdd92e,a7HWF0000000LUi,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata4969,#N/A,AQ-04969,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
2aebc5cc-336f-450d-8e50-5c3d4daec886,a7HWF0000000KK0,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata353,#N/A,AQ-00353,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
66feb86a-99e1-4bf6-a2d4-c4600ed36e37,a7HWF0000000LG6,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata4224,#N/A,AQ-04224,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
c1f90e5c-05f8-43a6-9388-0554a7b4c0d8,a7HWF0000000LQP,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata4465,#N/A,AQ-04465,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
0b6624e6-be3d-44ce-8e85-725a190a9330,a7HWF0000000LRb,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata4573,#N/A,AQ-04573,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
3a1e1227-c442-4085-9312-383b43c6cacc,a7HWF0000000KQO,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata732,#N/A,AQ-00732,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
a0eb6234-55b1-4bdd-b886-f2343278174f,a7HWF0000000JY2,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2611,#N/A,AQ-02611,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
b49e4ba8-f856-410d-a889-2e412379a6e0,a7HWF0000000JxA,#N/A,#N/A,Staffing,#N/A,AQ,#N/A,2030-12-31,#N/A,#N/A,#N/A,#N/A,Blue Collar,Dummydata4463,#N/A,AQ-04463,#N/A,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,2023-01-01,#N/A,#N/A,1.0,#N/A,0.8,0.1,0.2,#N/A
810d44cd-2f04-46bc-9f13-068352251a8b,a7HWF0000000KPr,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata693,#N/A,AQ-00693,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
ce419850-700f-4b72-be5b-6bbc3c0a5195,a7HWF0000000LhE,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,White Collar,Dummydata5972,#N/A,AQ-05972,#N/A,0,#N/A,#N/A,#N/A,#N/A,Contingent,2023-01-01,New Start Job >3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
81c4d654-622c-45f3-affd-578eb95b6940,a7HWF0000000Kf9,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata1753,#N/A,AQ-01753,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job < 2 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
345968fb-b997-46d0-ba8c-14b3a6a3265c,a7HWF0000000Lmc,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata6042,#N/A,AQ-06042,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
ea8e7a3e-d3b7-49a7-81c6-440aa5c41cda,a7HWF0000000LoS,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata6160,#N/A,AQ-06160,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,New Start Job 2-3 year,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
0b36b52a-db95-4f93-a24e-2fbde6e1c8c5,a7HWF0000000L16,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata3146,#N/A,AQ-03146,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,Newly Arrived,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
399e7770-64ad-432a-b632-d3ed078ddbf6,a7HWF0000000JYn,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata2663,#N/A,AQ-02663,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,Newly Arrived,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
145b8e00-16a6-4f1d-8d70-8566eb893341,a7HWF0000000M6S,#N/A,#N/A,#N/A,#N/A,AQ,#N/A,2030-12-31,8.33,25,#N/A,#N/A,Blue Collar,Dummydata7282,#N/A,AQ-07282,#N/A,0,#N/A,#N/A,#N/A,#N/A,Temp,2023-01-01,No Subsidy,#N/A,1.0,0.0,0.8,0.1,0.2,#N/A
